家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.2,99290538,2022年12月06日,2022年12月20日,福岡市城南区梅林１丁目２５－１１  mapを見る,ＣＡＳＡ　ＭＡＬＥＮＡ  103,福岡市七隈線梅林駅 徒歩9分 駅までmap 福岡市七隈線福大前駅 徒歩16分 駅までmap 福岡市七隈線野芥駅 徒歩21分 駅までmap ,21.84㎡ / 約6.61坪,nan,1K,Ｋ2／洋6.7, 南,nan,nan,nan,空有,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2003[H15]年3月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 ロフト　 フローリング　 照明器具付き　 インターネット使い放題　,リノベーション　 南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",城南
6.5,99143791,2022年12月05日,2022年12月19日,福岡市城南区東油山４丁目7-3  mapを見る,ロマネスク東油山アンベリール  2309,油山バス停 徒歩8分 ,壁芯70.78㎡ / 約21.41坪,nan,3LDK,和6／洋5／洋5.5／ＬＤＫ7,nan,nan,福岡市立堤小学校　距離1636ｍ,福岡市立片江中学校　距離1890ｍ,空無,nan,　,nan,nan,2ヶ月 / 13万円,無,敷引 100％ 2ヶ月13万円 ,無,nan,3000円,無,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,1年,nan,日勤,nan,ＲＣ,nan,nan,地上3階建,3階部分,1991[H3]年8月,空家,相談　,都市ガス　 給湯　 バス・トイレ別　 温水洗浄便座　 システムキッチン　 洗面所　 オートロック　 和室有　 ３口コンロ以上　,ペット不可　 分譲タイプ　,図面・写真と違う場合があります。あくまで現状有姿とします。,代理,長野,"
										TEL：092-633-2132
",城南
2.8,98670156,2022年12月05日,2022年12月19日,福岡市城南区松山２丁目31-8  mapを見る,ラフォーレ松山  103,福岡市七隈線七隈駅 徒歩2分 駅までmap ,壁芯21㎡ / 約6.35坪,nan,1K,洋7／Ｋ2, 東,nan,福岡市立七隈小学校　距離749ｍ,福岡市立梅林中学校　距離1353ｍ,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、アーウィンサポート（例）※契約者や条件によっては、内容が変更になる場合があります。,新賃料1ヶ月 11000円 ,nan,nan,アーウィンサポート：1700円 / 月口振料：330円 / 月,nan,1年,nan,nan,nan,軽量鉄骨,nan,nan,地上2階建,1階部分,1994[H6]年5月,空家,相談　（改装中）,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 収納スペース　 室内洗濯機置場　 バルコニー　 駐輪場　 バイク置場(屋外）　 ２口コンロ　 インターネット使い放題　,ペット不可　 閑静住宅街　 フリーレント（1ヶ月）　,ネット無料！！閑静な住宅街！！春入居のご相談承ります。,代理,漆間,"
										TEL：092-852-1717
",城南
3.5,99154474,2022年12月06日,2022年12月20日,福岡市城南区七隈７丁目5-22  周辺mapを見る,ウィングコート七隈  403,福岡市七隈線七隈駅 徒歩3分 七隈四角バス停 徒歩3分 ,22㎡ / 約6.66坪,nan,ワンルーム,洋 8,nan,nan,nan,nan,nan,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,300円,nan,nan,有、15000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,水道料：2600円 / 月,定期借家,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1990[H2]年1月,空家,相談　,都市ガス　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 洗濯機置場　 フローリング　 バルコニー　 オートロック　,nan,オートロック付マンションです！！Ｊ：ｃｏｍ　Ｉｎ　Ｍｙ　Ｒｏｏｍ　４０Ｍ　Ｗｉ－Ｆｉ対応　インターネット無料,専任媒介,nan,"
",城南
2.0,99214876,2022年12月05日,2022年12月19日,福岡市城南区梅林１丁目3-1  mapを見る,ダイレイキュービックⅦ  202,福岡市七隈線福大前駅 徒歩7分 駅までmap 福岡市七隈線梅林駅 徒歩10分 駅までmap 福岡市七隈線七隈駅 徒歩14分 駅までmap ,20.58㎡ / 約6.23坪,nan,1K,洋7,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,水町費：2500円 / 月シード24：840円 / 月口座振替料：400円 / 月共益費：3000円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1989[H1]年4月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 駐輪場　 インターネット使い放題　,日当り良好　 閑静住宅街　,退去時クリーニング：20000円,代理,nan,"
",城南
5.5,99312876,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  106,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.2, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,1階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
6.0,99312906,2022年12月05日,2022年12月19日,福岡市城南区東油山１丁目8-未定  mapを見る,仮称 プレステージ城南区東油山  506,油山団地口バス停 徒歩1分 ,31.13㎡ / 約9.42坪,nan,1LDK,ＬＤＫ8.6／洋3.2, 東,nan,nan,nan,空有　7700円,自走（平置きも含む）,　,nan,nan,無,無,実費,無,nan,無,4000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,2023[R5]年2月（新築）,未完成,予定　2023年2月下旬,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面台　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 シューズボックス　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 最上階　,■ペット飼育条件■・礼金１ヶ月追加・小型犬もしくは猫1匹のみ・飼養細則・誓約書内容を遵守できる方のみ・無断飼育発覚時は無断飼育違約金として賃料1ヶ月分(破損汚損等の補修費別途実費)■短期解約違約金■12ヶ月未満は賃料2ヶ月・24ヶ月未満は賃料1ヶ月■注意事項■・町費未定・入居開始日や内装仕様など工事内容の変更に伴い、事前告知なく変更が生じる場合がございます（R4.12.5 工事遅延に伴い、入居開始時期が2月上旬から下旬へ変更となりました）,代理,nan,"
",城南
2.6,99154458,2022年12月06日,2022年12月20日,福岡市城南区片江３丁目３２－４  周辺mapを見る,シティハイツ片江Ｂ  203,福岡市七隈線七隈駅 徒歩21分 片江３丁目バス停 徒歩6分 ,27㎡ / 約8.17坪,nan,1K,洋 8,nan,nan,nan,nan,空有　7700円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,300円,nan,nan,有、15000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,2年,nan,巡回,nan,その他,nan,nan,地上2階建,2階部分,1995[H7]年10月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 出窓　,閑静住宅街　 角部屋　,バス・トイレ別Ｊ：ｃｏｍ　Ｉｎ　Ｍｙ　Ｒｏｏｍ４０Ｍ　Ｗｉ－Ｆｉ対応インターネット無料,専任媒介,米田　貴久,"
										TEL：092-801-7007
",城南
4.4,99296824,2022年12月06日,2022年12月20日,福岡市城南区七隈５丁目10-35  mapを見る,メゾンド七隈１  203,福岡市七隈線七隈駅 徒歩10分 駅までmap 福岡市七隈線金山駅 徒歩16分 駅までmap 福岡市七隈線梅林駅 徒歩16分 駅までmap 西南杜の湖畔公園西バス停/徒歩3分,34.78㎡ / 約10.52坪,nan,2DK,nan, 南,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,2000円,nan,無,nan,nan,有、21500円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1988[S63]年3月,空家,相談　,プロパンガス　 エアコン　 バス・トイレ別　 洗濯機置場　 ロフト　 フローリング　 バルコニー　 駐輪場　,二人入居可　 最上階　,nan,代理,nan,"
",城南
7.1,98220287,2022年12月06日,2022年12月20日,福岡市城南区別府１丁目１９－３８  mapを見る,Ｂｕｉｌｄ　ｍｏｒｅ　ｐｌａｃｅ  802,福岡市七隈線別府駅 徒歩1分 駅までmap 福岡市七隈線六本松駅 徒歩9分 駅までmap 福岡市空港線西新駅 徒歩19分 駅までmap ,34.02㎡ / 約10.29坪,nan,1DK,ＤＫ6.6／洋4.5, 北,nan,nan,nan,空有　1万2100円,nan,　,nan,nan,無,2ヶ月 / 14.2万円,nan,無,nan,無,5000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,8階部分,2015[H27]年6月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＢＳ端子　 ＣＳ　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,期間限定！引越し代無料キャンペーン実施中！（2016年2月26日までの引越分に限る）城南区別府エリア待望の新築マンション！Ｊ-ＣＯＭ導入済み！しかも１６０メガインターネット使い放題！２口コンロのシステムキッチンやシャンプードレッサーなど新築ならではの設備です！地下鉄別府駅目の前で交通便利な立地です！駐車場の空きについては要確認,専任媒介,nan,"
",城南
