家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
5.8,99318704,2022年12月05日,2022年12月19日,福岡市南区中尾３丁目27-12  mapを見る,第38川崎ビル  306,中尾二丁目バス停 徒歩3分 ,壁芯36.86㎡ / 約11.15坪,nan,1LDK,nan,nan,nan,nan,nan,空有　8800円,自走（平置きも含む）,【 屋根状況　屋根あり 】　,nan,nan,無,2ヶ月,実費,無,nan,無,4000円,400円,"有 カーサor全保連（更新料10,000円/1年）※契約者や条件によっては、内容が変更になる場合があります。",50％,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：2万2000円清掃代（入居時）：1万6500円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,3階部分,2004[H16]年6月,居住中,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 収納スペース　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　 出窓　 24時間セキュリティ　 バイク置場(屋外）　 独立洗面脱衣所　 防犯カメラ　 防犯セキュリティ　 インターネット対応　 シューズボックス　,ペット不可　 角部屋　,"12月29日退去予定〇初期費用　礼金　　　116,000円　鍵代　　　22,000円　清掃代　　16,500円　保険　　　17,000円/2年　保証会社　50％事務手数料ありません。",貸主,nan,"
",南
6.0,99305465,2022年12月05日,2022年12月19日,福岡市南区井尻４丁目１１－１２  周辺mapを見る,Ｅｌｅｇａｎｔｅ　Ｌａ　Ｌｕｃｅ  403,西鉄天神大牟田線井尻駅 徒歩5分 鹿児島本線笹原駅 徒歩13分 鹿児島本線南福岡駅 徒歩27分 ,29.92㎡ / 約9.05坪,nan,1DK,ＤＫ8／洋3.5, 南西,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 6万円,nan,無,nan,無,5000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,4階部分,2014[H26]年8月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 室内洗濯機置場　 浴室乾燥機　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
3.7,99305917,2022年12月05日,2022年12月19日,福岡市南区寺塚１丁目29-31  mapを見る,ロイヤルコンフォート寺塚  307,西鉄天神大牟田線西鉄平尾駅 徒歩35分 駅までmap 西鉄天神大牟田線高宮駅 徒歩30分 駅までmap ,21.11㎡ / 約6.39坪,nan,1K,洋8,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,2500円,無,有 ジェイリース（学生プラン1万円）※契約者や条件によっては、内容が変更になる場合があります。,"60%（1年毎10,000円更新）、100％（更新なし）両プランとも400円/月（引落手数料含む）",有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,町費：250円 / 月くらしーど24Ｍ：800円 / 月火災保険：800円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上5階建,3階部分,1990[H2]年6月,空家,予定　2023年1月中旬,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 カウンターキッチン　 室内洗濯機置場　 バルコニー　 オートロック　 駐輪場　 インターネット使い放題　 玄関収納　 敷地内ゴミ置き場　,ペット不可　 角部屋　 フリーレント（1ヶ月）　,"12/31解約予定＜初期費用＞鍵交換代　16,500円家賃保証料　ジェイリース　最低保証料2.5万円（1年毎10,000円更新）、家賃総額100％（更新なし）学生プラン1万円　保証料400円/月（引落手数料含む）事務手数料　5,500円室内消毒料　16,500円＜初期費用抑えたい方＞初期費用費用１０，０００円プラン有ります。※契約月家賃フリーレント　追加特約：2年未満解約はFR期間分賃料をお支払い頂きます。＜退去時＞ハウスクリーニング代　家賃1ヵ月分※故意過失別途実費＜短期解約違約金＞1年未満　2ヶ月1年以上2年未満　1ヵ月＜連帯保証人極度額＞連帯保証人様の極度額は賃料・共益費を合算した36ヶ月分となります。",代理,斉藤,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",南
6.4,99252817,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  602,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,25.51㎡ / 約7.72坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,6階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　,nan,貸主,nan,"
",南
4.0,99271395,2022年12月06日,2022年12月20日,福岡市南区塩原４丁目2-6  mapを見る,ロイヤルヒルズ大橋参番館  602,鹿児島本線竹下駅 徒歩9分 駅までmap 西鉄天神大牟田線大橋駅 徒歩10分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap ,22.02㎡ / 約6.66坪,nan,1K,洋 6.5　K 3.3, 北東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 全保連毎月支払額の１００％ｏｒ５０％＋年間１０，０００円※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15200円、2年、みらい少額短期（例）※契約者や条件によっては、内容が変更になる場合があります。,無,退去時清掃代：2万4200円退去時清掃代（ペット飼育の場合）：3万8500円,nan,水道代：2750円 / 月町費：250円 / 月バイク置場　有：1100円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,6階部分,1991[H3]年1月,空家,即時　,プロパンガス　 エアコン　 給湯　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 モニター付きオートロック　 宅配ボックス　 駐輪場　 防犯カメラ　,ペット相談可　 角部屋　 フリーレント　,室内ペット飼育の場合、家賃３，０００円致します！モニター付オートロックの付いている賃貸マンションです♪バイク置場はバイクの大きさにより金額が異なります。５０ＣＣまでは１，０００円（税別）、５１ＣＣ～４００ＣＣまでは２，０００円（税別）、４０１ＣＣ以上は３，０００円（税別）でございます。,一般媒介,丸山,"
										TEL：090-8760-0641
",南
3.2,99312786,2022年12月05日,2022年12月19日,福岡市南区塩原３丁目１６－１３  周辺mapを見る,プログレス大橋  402,西鉄天神大牟田線大橋駅 徒歩6分 鹿児島本線竹下駅 徒歩10分 西鉄天神大牟田線高宮駅 徒歩23分 ,21㎡ / 約6.35坪,nan,1K,nan, 南東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,4階部分,1990[H2]年2月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 防犯カメラ　,nan,nan,専任媒介,nan,"
",南
3.8,99239428,2022年12月06日,2022年12月20日,福岡市南区野間１丁目16－17  周辺mapを見る,フェニックス野間 ,西鉄天神大牟田線高宮駅 徒歩7分 野間１丁目バス停 徒歩3分 ,17.7㎡ / 約5.35坪,nan,1DK,洋 6　DK 3,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,2000円,nan,300円,有 全保連　日本セーフテイ　フレンズ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年、エイワン少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,その他,nan,nan,地上4階建,2階部分,1984[S59]年3月,空家,即時　,駐輪場　,nan,nan,専任媒介,nan,"
",南
3.1,98374924,2022年12月05日,2022年12月19日,福岡市南区横手２丁目31-10  mapを見る,グレイス博多井尻  207,西鉄天神大牟田線井尻駅 徒歩10分 駅までmap ,19.6㎡ / 約5.93坪,nan,1K,洋6, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,無,無,有 カプコ保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1989[H1]年3月,空家,相談　,都市ガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗濯機置場　 フローリング　 バルコニー　 駐輪場　 天袋　,ペット不可　 外観タイル張り　 フリーレント　,■ パックプラン内訳 ■①家賃１ヶ月分 ②鍵交換代 ③初回保証料(更新ありプラン) 上記①～③全て込み！ ※家財保険料(18000円/2年)・日割・町費・トーマスclub・継続保証料などは別途かかります。,代理,nan,"
",南
2.4,99261573,2022年12月05日,2022年12月19日,福岡市南区向野１丁目11-9  mapを見る,ウィル高宮  205,西鉄天神大牟田線高宮駅 徒歩9分 駅までmap 西鉄天神大牟田線大橋駅 徒歩11分 駅までmap 鹿児島本線竹下駅 徒歩19分 駅までmap ,18㎡ / 約5.45坪,nan,1K,洋6,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,2000円,nan,無,nan,nan,有※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,町費：350円 / 月保険：1000円 / 月安心サポート：880円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1979[S54]年5月,居住中,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 洗濯機置場　 フローリング　 バルコニー　 インターネット使い放題　 シャワールーム　,nan,お問合せ：TEL092-512-1222退去時清掃代37000円(税別）ウォシュレットはサービス設置,一般媒介,nan,"
",南
6.7,99252783,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  1105,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,26.12㎡ / 約7.90坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,11階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　 角部屋　,nan,貸主,nan,"
",南
6.2,99308325,2022年12月06日,2022年12月20日,福岡市南区高宮１丁目6-4  mapを見る,ファミリーキャッスル内山  201,西鉄天神大牟田線西鉄平尾駅 徒歩2分 駅までmap 西鉄天神大牟田線高宮駅 徒歩14分 駅までmap 福岡市七隈線薬院駅 徒歩15分 駅までmap ,47.18㎡ / 約14.27坪,nan,2LDK,和 6･6　LDK 9,nan,nan,nan,nan,無,nan,　,nan,nan,2ヶ月,無,敷引 2ヶ月,無,nan,無,3000円,無,有 全保連株式会社（保証料：月額総賃料の１００％）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,室内消毒代：1万1000円,nan,くらしーど２４：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上8階建,2階部分,1990[H2]年7月,空家,即時　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＣＳ　 収納スペース　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 ２面バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　,角部屋　 外観タイル張り　,・１階に飲食店が入っています。・事務所使用の相談も受け付けています。（不特定多数の人の出入りがある業種・職種は不可）・全室バルコニーの避難ハッチ取替えを予定しています。（工事日程調整中です。）,専任媒介,nan,"
",南
