家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
11.0,99125183,2022年12月06日,2022年12月20日,福岡市東区原田４丁目30-12  mapを見る,アンピール箱崎東２  709,鹿児島本線箱崎駅 徒歩20分 駅までmap 篠栗線柚須駅 徒歩20分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩30分 駅までmap ,56.42㎡ / 約17.07坪,nan,3DK,ＤＫ7.9／洋6.2／洋5.1／和6, 南 8.59㎡,nan,nan,nan,空有　6500円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,7階部分,1993[H5]年8月,空家,相談　,都市ガス　 エアコン　 バス・トイレ別　 食器洗浄乾燥機　 洗面所　 洗面台　 シャンプードレッサー　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 宅配ボックス　 駐輪場　,ペット相談可　 二人入居可　 日当り良好　 分譲タイプ　,nan,代理,nan,"
",東
5.1,99290138,2022年12月05日,2022年12月19日,福岡市東区箱崎１丁目1-21  mapを見る,ピュアドーム箱崎アートリア  302,鹿児島本線箱崎駅 徒歩7分 駅までmap 福岡市箱崎線箱崎宮前駅 徒歩9分 駅までmap 篠栗線吉塚駅 徒歩11分 駅までmap ,壁芯24.8㎡ / 約7.50坪,nan,1K,洋7／Ｋ2, 東,nan,福岡市立筥松小学校　距離669ｍ,福岡市立福岡中学校　距離1287ｍ,無,nan,　,建物管理会社管轄,nan,無,無,nan,無,nan,無,3000円,無,"有 全保連株式会社（継続保証料:1,200円/月・口振料含む）※契約者や条件によっては、内容が変更になる場合があります。",総賃料の50％・学生30％,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,保証会社費用：2万7850円鍵交換費用：1万8700円室内消毒費用：1万4300円,nan,安心サポート：1700円 / 月月額保証料：1200円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,3階部分,2008[H20]年3月,居住中,相談　（改装中）,都市ガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 収納スペース　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 ２口コンロ　 独立洗面脱衣所　 防犯カメラ　 全居室フローリング　 インターネット対応　 シューズボックス　 ダウンライト　 敷地内ゴミ置き場　,ペット不可　 分譲タイプ　 眺望良好　 保証人不要　,"【更新手続き】自動更新・更新事務手数料…11,000円（税込）/1年【特約事項】・短期解約違約金：12ヶ月未満…賃料の2ヶ月分　12ヶ月以上24ヶ月未満…賃料の1ヶ月分・退去時費用：内装負担金…賃料の1ヶ月分　退去精算事務手数料…3,300円（税込）　　　　　　　※故意過失実費　　　　　　　※退去時支払い・解約予告：30日前申請・延滞請求業費：1,100円（税込）/1回・アーウィン安心サポート：月額1,700円（家財保険＋24H安心サポート）※加入必須・精算方式：敷引方式【その他】・間取り・内装は、現状を優先させていただきます。　予めご了承いただきすようお願いいたします。・保証会社の審査次第で100％へ変更になることもございます。・駐車場などの共用部・水町費につきましては　建物管理コミュニティサービスまでお問合せ下さい。　（092-781-7770）",代理,森,"
										TEL：092-739-0007
",東
8.0,99299563,2022年12月05日,2022年12月19日,福岡市東区筥松１丁目１３－５  mapを見る,ソルジュ  305,鹿児島本線箱崎駅 徒歩9分 前川町バス停 徒歩8分 駅までmap 福岡市箱崎線箱崎宮前駅 徒歩20分 駅までmap ,69.12㎡ / 約20.91坪,nan,3LDK,和6／洋6／洋6／ＬＤＫ12, 南東,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,2ヶ月 / 16万円,nan,無,nan,無,6000円,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,3階部分,1999[H11]年3月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 追焚機能　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　 出窓　 ２口コンロ　 インターネット使い放題　 防犯カメラ　,リノベーション　,駐車場の空きについては要確認,専任媒介,nan,"
",東
3.8,99271282,2022年12月05日,2022年12月18日,福岡市東区香椎駅前２丁目14-11  mapを見る,アートラフィーネ香椎  0301,西日本鉄道貝塚線西鉄香椎駅 徒歩3分 駅までmap 鹿児島本線香椎駅 徒歩6分 駅までmap 西日本鉄道貝塚線香椎宮前駅 徒歩9分 駅までmap ,21.53㎡ / 約6.51坪,nan,1K,洋7,nan,nan,香椎小学校　距離450ｍ,香椎第二中学校　距離1300ｍ,無,nan,　,バイク、原付駐輪不可です,nan,無,無,nan,無,nan,3000円,nan,無,有 保証会社利用必須（一般：オリコフォレントインシュア　学生：GAF）（学生入居の場合は親御様契約になります）※契約者や条件によっては、内容が変更になる場合があります。,初回保証料：なし　月額保証料：月額総賃料2.5%,有、16000円、2年、全管協少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料20000円 ,鍵交換代：1万6500円室内除菌消臭施行料：1万6500円,nan,住まいの安心窓口：880円 / 月水道料：3000円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,3階部分,1989[H1]年9月,空家,即時　,プロパンガス　 エアコン　 給湯　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 駐輪場　 シューズボックス　,ペット不可　 角部屋　,防犯カメラ!モニターホン!角部屋!　西鉄香椎駅徒歩2分、スーパー160m、コンビニ200m■定額水道料:3300円(税込)!エアコン、室内洗濯機置場、バストイレ別、温水洗浄暖房便座! [その他設備] シャワー、クローゼット、24時間緊急対応 / ■定額水道料:3000円(税込),専任媒介,nan,"
",東
2.3,99268306,2022年12月05日,2022年12月19日,福岡市東区香椎１丁目10-5  mapを見る,メゾンド香椎参道  207,西日本鉄道貝塚線香椎宮前駅 徒歩9分 駅までmap 香椎線香椎駅 徒歩13分 駅までmap 鹿児島本線香椎駅 徒歩13分 駅までmap ,壁芯16.8㎡ / 約5.08坪,nan,1K,nan,nan,nan,福岡市立香椎東小学校　距離1124ｍ,福岡市立多々良中学校　距離1443ｍ,空無,nan,　,nan,nan,無,無,nan,無,nan,5000円,無,無,有 アーク※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,水道代：2500円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,2階部分,1989[H1]年3月,空家,即時　,都市ガス　 エアコン　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 フローリング　 バルコニー　 エレベーター　 オートロック　 全居室フローリング　,nan,nan,一般媒介,翁長　平日9～19時,"
										TEL：080-6144-2740
",東
3.2,99239308,2022年12月05日,2022年12月19日,福岡市東区唐原５丁目1-58  mapを見る,アドバンス九産大駅前  405,鹿児島本線九産大前駅 徒歩3分 駅までmap 西日本鉄道貝塚線香椎花園前駅 徒歩14分 駅までmap 西日本鉄道貝塚線唐の原駅 徒歩17分 駅までmap ,壁芯21.55㎡ / 約6.52坪,nan,1K,nan,nan,nan,nan,nan,空無　6600円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 全保連、日本賃貸保証、日本セーフティー※契約者や条件によっては、内容が変更になる場合があります。,50％　or　100％,有、800円（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：1万6500円,nan,水道代：3000円 / 月町費：500円 / 月24ｈサポート費：800円 / 月家財保険：800円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上4階建,4階部分,1986[S61]年8月,空家,即時　,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　 インターネット使い放題　 インターネット対応　 光ファイバー　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　 フリーレント　 最上階　,"契約事務手数料：8,800円家賃1ヶ月フリーレント退去時クリーニング費：家賃1ヶ月分+税更新事務手数料：16,500円/2年短期違約金：1年未満賃料2ヶ月分、2年未満賃料1ヶ月分条件等お気軽にご相談ください。※当該資料と現状（設備含む）が異なる場合には、現状を優先します。",代理,荒木,"
										TEL：090-1168-0410
										メールアドレス：yuta-araki@resias.co.jp
",東
5.5,98492558,2022年12月06日,2022年12月20日,福岡市東区千早６丁目６－７  mapを見る,ウェルス香椎  403,西日本鉄道貝塚線西鉄香椎駅 徒歩6分 駅までmap 鹿児島本線千早駅 徒歩10分 駅までmap 鹿児島本線香椎駅 徒歩11分 駅までmap ,45.02㎡ / 約13.62坪,nan,2DK,洋6／和6／ＤＫ7.5, 南西,nan,nan,nan,無,nan,　,nan,nan,無,2ヶ月 / 11万円,nan,無,nan,無,2500円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1989[H1]年7月,空家,相談　,都市ガス　 電気　 上水道　 エアコン　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 洗面台　 室内洗濯機置場　 オートロック　 駐輪場　 防犯カメラ　,nan,千早エリアですので買物や通勤通学に便利です。徒歩圏内にスーパーや家電量販店がありますので奥様にも嬉しい内容となっております。初期費用も安めですのでちょっと抑えてお部屋探しをされているかた是非ご覧になってください。福岡の賃貸ならスマイルプラザ香椎店にお任せください！,専任媒介,nan,"
",東
2.7,99225426,2022年12月05日,2022年12月19日,福岡市東区唐原４丁目11-16  mapを見る,グレイス唐原  201,鹿児島本線九産大前駅 徒歩6分 駅までmap ,壁芯20㎡ / 約6.05坪,nan,ワンルーム,洋8／その他3.5, 南,nan,nan,nan,空有　3000円,nan,　,nan,nan,無,無,実費,無,nan,無,nan,無,nan,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,ルームケアプラス：3万8500円鍵交換代：1万9800円,nan,町費：500円 / 月プラスライフ24：990円 / 月浄水器：1100円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1992[H4]年3月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 ロフト　 フローリング　 駐輪場　 インターネット使い放題　,日当り良好　 閑静住宅街　 角部屋　,nan,代理,nan,"
",東
5.7,99306301,2022年12月05日,2022年12月19日,福岡市東区二又瀬新町１４－２２  mapを見る,ＨＦ福岡レジデンスＥＡＳＴ  506,篠栗線柚須駅 徒歩8分 二又瀬公園前バス停 徒歩8分 駅までmap 鹿児島本線箱崎駅 徒歩24分 駅までmap ,35.67㎡ / 約10.79坪,nan,2K,Ｋ2.7／洋6.2／洋4.5, 南東,nan,nan,nan,空有　6600円,nan,　,nan,6000円,1ヶ月 / 5.7万円,1ヶ月 / 5.7万円,nan,無,nan,無,4000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,5階部分,2007[H19]年1月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",東
3.3,99317595,2022年12月05日,2022年12月19日,福岡市東区箱崎１丁目28-14  mapを見る,ロマネスク箱崎  302,鹿児島本線箱崎駅 徒歩5分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩9分 駅までmap 福岡市箱崎線箱崎宮前駅 徒歩9分 駅までmap ,18㎡ / 約5.45坪,nan,ワンルーム,nan,nan,nan,nan,nan,空無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 casa※契約者や条件によっては、内容が変更になる場合があります。,"20,000円",有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上9階建,3階部分（入口：3階）,1988[S63]年5月,空家,即時　,エアコン　 エレベーター　 コインランドリー　,nan,nan,代理,nan,"
",東
4.85,99308092,2022年12月05日,2022年12月19日,福岡市東区香椎１丁目14-2(仮)  mapを見る,アドバンス香椎参道 B棟 203,西日本鉄道貝塚線香椎宮前駅 徒歩9分 駅までmap 香椎線香椎駅 徒歩13分 駅までmap 鹿児島本線香椎駅 徒歩13分 駅までmap ,内法24.64㎡ / 約7.45坪,nan,ワンルーム,洋8.4,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,初回保証料60%,有、15000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,２４時間サポート：660円 / 月町費：500円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上3階建,2階部分,2022[R4]年11月（新築）,未完成,予定　2022年12月上旬,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 カウンターキッチン　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 シャッター(雨戸）　 全居室フローリング　 インターネット対応　 敷地内ゴミ置き場　,角部屋　,"★2022年12月10日までのお申込で礼金0円！※物件のお問い合わせは下記担当者携帯までご連絡下さい。FAX番号:(092)707-7099入居時消毒代16,500円（税込）退去時クリーニング代　50,600円（税込）短期解約違約金　1年未満2か月　1年以上2年未満1ヶ月",貸主,松森,"
										TEL：080-8592-6749
",東
