家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
6.5,98753268,2022年12月05日,2022年12月19日,福岡市博多区美野島１丁目6-9  mapを見る,ハイウッド美野島  101,鹿児島本線博多駅 徒歩15分 駅までmap ,39.74㎡ / 約12.02坪,nan,1LDK,ＬＤＫ／洋, 南西,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月,実費,無,nan,無,3000円,無,有 スマート保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,トーマスclub：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,1階部分,1978[S53]年10月,空家,相談　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 洗面台　 シャンプードレッサー　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　 独立洗面脱衣所　 全居室フローリング　 シューズボックス　,ペット相談可　 二人入居可　 角部屋　,■ペット飼育：礼金1ヶ月追加（小型犬・猫1匹のみ）■退去時清掃代：家賃1ヶ月分（退去時払い）■短期解約違約金：1年未満2ヶ月・2年未満1ヶ月■サービス設置：洋室エアコン1基,代理,nan,"
",博多
8.1,99288006,2022年12月06日,2022年12月20日,福岡市博多区綱場町6-2  周辺mapを見る,パークレジデンシャル博多  1306号,福岡市空港線中洲川端駅 徒歩6分 福岡市箱崎線呉服町駅 徒歩3分 福岡市空港線祇園駅 徒歩11分 福岡市箱崎線　呉服町　徒歩５分,33.44㎡ / 約10.12坪,nan,1LDK,洋 3　LDK 9.4, 南東,nan,nan,nan,nan,nan,　,nan,nan,無,2ヶ月,nan,無,nan,4000円,nan,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、13000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,15000円 ,nan,nan,町費：400円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上15階建,13階部分,2009[H21]年7月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 システムキッチン　 室内洗濯機置場　 フローリング　 バルコニー　 トランクルーム　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 防犯カメラ　,法人契約希望　,法人契約希望、インターネット（Ｗｉ－Ｆｉ）無料、単身者向き、トランクルーム有,一般媒介,nan,"
",博多
3.7,99286416,2022年12月06日,2022年12月20日,福岡市博多区博多駅前３丁目１０－２  mapを見る,ウーブル博多  707,鹿児島本線博多駅 徒歩8分 駅までmap 福岡市空港線祇園駅 徒歩10分 駅までmap 福岡市七隈線渡辺通駅 徒歩14分 駅までmap ,23.18㎡ / 約7.01坪,nan,ワンルーム,洋8.5, 東,nan,nan,nan,無,nan,　,nan,nan,3ヶ月 / 11.1万円,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,7階部分,1979[S54]年7月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 エレベーター　 駐輪場　 コインランドリー　 防犯カメラ　,nan,JR鹿児島本線博多駅から徒歩分の物件です。,専任媒介,nan,"
",博多
2.5,99258248,2022年12月06日,2022年12月20日,福岡市博多区千代１丁目22-14  周辺mapを見る,Ｙｉｓ’１千代  302,福岡市箱崎線千代県庁口駅 徒歩5分 鹿児島本線吉塚駅 徒歩12分 ,17㎡ / 約5.14坪,nan,ワンルーム,洋 6,nan,nan,nan,nan,無,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,無,2000円,無,nan,nan,有、15000円、2年、あいおいニッセイ同和（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,水道費：2600円 / 月衛生費：300円 / 月,定期借家,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1986[S61]年4月,空家,相談　,都市ガス　 エアコン　 給湯　 バス・トイレ同　 シャワー　 フローリング　,nan,地下鉄駅近くで、通勤・通学に大変便利です。,代理,吉澤,"
										TEL：092-801-7007
",博多
5.15,98620871,2022年12月05日,2022年12月19日,福岡市博多区神屋町１－２２  mapを見る,アリビオ天神東  1505,福岡市箱崎線呉服町駅 徒歩7分 駅までmap 鹿児島本線博多駅 徒歩24分 駅までmap 福岡市空港線博多駅 徒歩24分 駅までmap ,24.25㎡ / 約7.34坪,nan,1K,Ｋ2.8／洋9.6, 北東,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 5.15万円,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上15階建,15階部分,2001[H13]年6月,空家,相談　,電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 システムキッチン　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　,nan,福岡箱崎線 / 呉服町駅 徒歩7分の立地です。周辺には24時間のスーパーやコンビニがあるので生活に便利ですね。駐車場の空きについては要確認,専任媒介,nan,"
",博多
7.5,99239933,2022年12月05日,2022年12月19日,福岡市博多区堅粕５丁目６－１３  周辺mapを見る,ラルジュエル博多  1102,鹿児島本線博多駅 徒歩7分 福岡市空港線博多駅 徒歩7分 福岡市空港線祇園駅 徒歩12分 ,40.55㎡ / 約12.27坪,nan,1LDK,ＬＤＫ9.5／洋7.5, 北東,nan,nan,nan,空有　1万6500円,nan,　,nan,nan,無,1ヶ月 / 7.5万円,nan,無,nan,無,5000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,11階部分,2007[H19]年3月,空家,相談　2022年7月20日,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 バルコニー　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,大きな道に面しているので女性の方でも安心してお過ごしいただけます！駐車場の空きについては要確認,専任媒介,nan,"
",博多
3.6,98151918,2022年12月05日,2022年12月19日,福岡市博多区那珂６丁目14-33  mapを見る,ディアフレンズ  202,鹿児島本線竹下駅 徒歩10分 駅までmap ,壁芯18.85㎡ / 約5.70坪,nan,1SK,Ｋ7,nan,nan,福岡市立那珂小学校　距離716ｍ,福岡市立那珂中学校　距離374ｍ,空無,nan,　,nan,nan,無,無,実費,無,nan,無,3500円,無,有 アシスト保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,退去時清掃代：5万5000円鍵交換代：1万9800円安心サポート入会費：5000円,nan,町費：350円 / 月安心サポート：1500円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,2004[H16]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 シャワー　 収納スペース　 ガスコンロ設置可　 洗面台　 洗濯機置場　 室内洗濯機置場　 ロフト　 フローリング　 ＴＶモニタ付きインターホン　 出窓　 インターネット使い放題　,ペット不可　 日当り良好　 閑静住宅街　 外観タイル張り　 最上階　,"社の空室資料はこちらからダウンロードできます。ＩＤ、ＰＡＳＳは直接ご連絡下さい！！【ゼロ不動産管理ホームページ】http://www.zerokanri.co.jp/trader/index.html毎週火、金曜日18時に最新情報更新！！【初期費用】鍵交換代：18,000円（税別）消毒代：12,500円（税別）保証会社：保証人有40％　無50％事務手数料：12,000円（税別）安心サポート：初回入会金5,000円(簡易消火器付)月額1,500円※安心サポートには24時間緊急サポートと家財保険が含まれます。",代理,nan,"
",博多
7.8,99229145,2022年12月06日,2022年12月20日,福岡市博多区博多駅前１丁目28-33  mapを見る,アルファコンフォート博多  301,福岡市空港線博多駅 徒歩8分 駅までmap 福岡市空港線祇園駅 徒歩5分 駅までmap 福岡市箱崎線呉服町駅 徒歩14分 駅までmap ,25.56㎡ / 約7.73坪,nan,ワンルーム,nan, 南,nan,nan,nan,空有　2万円,nan,　,nan,nan,無,2ヶ月,nan,無,nan,2万5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,給湯料：5000円オゾン消臭：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,3階部分,1996[H8]年2月,空家,相談　,エアコン　 ボイラー式給湯システム　 ＢＳ端子　 ＣＳ　 室内洗濯機置場　 洗濯乾燥機　 照明器具付き　 バルコニー　 エレベーター　 駐輪場　 24時間セキュリティ　,法人限定　 日当り良好　,nan,貸主,nan,"
",博多
5.8,99317823,2022年12月06日,2022年12月20日,福岡市博多区竹下２丁目4-38  mapを見る,ＭＡＩＳＯＮ博多駅南　～メゾン博多駅南～  402,鹿児島本線竹下駅 徒歩7分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線大橋駅 徒歩28分 駅までmap ,38.8㎡ / 約11.74坪,nan,1LDK,洋 9　LDK 8, 南,nan,nan,nan,nan,nan,　,nan,nan,無,2ヶ月,nan,無,nan,5000円,nan,無,有 フォーシーズ・全保連等※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：450円 / 月２４時間サポート：880円 / 月月額保険：740円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,4階部分,2003[H15]年1月,居住中,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　,二人入居可　,写真は別部屋　現状優先,代理,nan,"
",博多
3.3,99289801,2022年12月06日,2022年12月20日,福岡市博多区相生町３丁目4-10  mapを見る,ルエメゾンロワール南福岡Ⅱ  202,西鉄天神大牟田線雑餉隈駅 徒歩7分 駅までmap 鹿児島本線南福岡駅 徒歩7分 駅までmap 鹿児島本線笹原駅 徒歩15分 駅までmap ,24.52㎡ / 約7.42坪,nan,ワンルーム,洋 11.5,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,nan,無,有 指定保証会社　月額総支払いの５０～１００％※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料5500円 ,nan,nan,２４サポート：880円 / 月月額保険：740円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1991[H3]年3月,空家,相談　,エアコン　 給湯　 トイレ　 バス・トイレ別　 ＣＡＴＶ　 収納スペース　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 バルコニー　 オートロック　 駐輪場　 オール電化　,分譲タイプ　,nan,一般媒介,nan,"
",博多
3.5,99313483,2022年12月05日,2022年12月19日,福岡市博多区博多駅南４丁目1-17  mapを見る,岩保ビル駅南  808,鹿児島本線博多駅 徒歩15分 駅までmap 山王公園前バス停 徒歩1分 瑞穂バス停 徒歩4分 ,壁芯22㎡ / 約6.66坪,nan,1K,洋6, 南東,nan,nan,nan,無,nan,　,nan,nan,無,2ヶ月,実費,無,nan,無,3000円,250円,有 JID※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上10階建,8階部分,1992[H4]年7月,空家,即時　,エアコン　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 駐輪場　 オール電化　 全居室フローリング　 光ファイバー　 シューズボックス　,ペット不可　 日当り良好　 眺望良好　,ファミリーマートまで30秒！,専任媒介,nan,"
",博多
8.0,98636797,2022年12月06日,2022年12月20日,福岡市博多区博多駅前１丁目28-33  mapを見る,アルファコンフォート博多  601,福岡市空港線博多駅 徒歩8分 駅までmap 福岡市空港線祇園駅 徒歩5分 駅までmap 福岡市箱崎線呉服町駅 徒歩14分 駅までmap ,25.56㎡ / 約7.73坪,nan,ワンルーム,nan, 南,nan,nan,nan,空有　2万円,nan,　,nan,nan,無,2ヶ月,nan,無,nan,2万5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,給湯料：5000円オゾン消臭：1万8000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,6階部分,1996[H8]年2月,空家,相談　,エアコン　 ボイラー式給湯システム　 ＢＳ端子　 ＣＳ　 室内洗濯機置場　 洗濯乾燥機　 照明器具付き　 バルコニー　 エレベーター　 駐輪場　 24時間セキュリティ　,法人限定　 日当り良好　,nan,貸主,nan,"
",博多
